Comunity;province;municipality_ID;municipality_name;poblado_is_municipality;is_treated;treatment_age_50;treatment_age_60;treatment_age_70;treatment_age_80;Exist_Today;Pop_1842;Pop_1877;Pop_1887;Pop_1897;Pop_1900;Pop_1910;Pop_1920;Pop_1930;Pop_1940;Pop_1950;Pop_1960;Pop_1970;Pop_1981;Pop_1991;Pop_2001;Pop_2011;Pop_2021;river_distance_m;Latitude;longitude;area_km^2;urban_dist_km
Aragon;Zaragoza;50190;Novallas;0;0;0;0;0;0;1;399;1204;1419;1461;1527;1574;1619;1636;1618;1686;1478;1153;936;793;775;930;832;15059,51957;41,9467;-1,6942;11;74,87247812
Aragon;Zaragoza;50191;Novillas;0;0;0;0;0;0;1;485;684;816;865;908;842;972;1013;974;1023;1005;934;832;737;673;600;500;674,586635;41,9342;-1,395;25;52,89144678
Aragon;Zaragoza;50192;Nuévalos;0;0;0;0;0;0;1;600;838;835;834;902;937;952;1057;1172;1095;823;431;319;287;332;344;306;6244,978441;41,2125;-1,7886;42;89,79099186
Aragon;Zaragoza;50193;Nuez de Ebro;0;0;0;0;0;0;1;327;480;384;436;455;505;550;546;585;607;538;522;481;526;581;846;882;1395,385926;41,5953;-0,6826;8;17,76265827
Aragon;Zaragoza;50194;Olvés;0;0;0;0;0;0;1;375;496;645;647;674;635;625;539;560;576;500;339;259;196;147;117;105;13632,23419;41,2393;-1,6466;20;78,31345025
Aragon;Zaragoza;50195;Orcajo;0;0;0;0;0;0;1;287;464;459;488;495;495;505;435;414;392;243;115;60;53;50;47;58;23533,05632;41,1089;-1,4894;28;78,59784466
Aragon;Zaragoza;50196;Orera;0;0;0;0;0;0;1;175;318;341;369;411;438;423;442;415;429;336;256;188;178;117;136;116;32552,38645;41,2987;-1,4795;20;63,18717379
Aragon;Zaragoza;50197;Orés;0;0;0;0;0;0;1;310;775;722;709;734;762;742;690;681;513;417;298;175;135;112;97;106;28406,69915;42,2791;-0,9997;55;70,61436822
Aragon;Zaragoza;50198;Oseja;0;0;0;0;0;0;1;150;355;290;297;346;333;339;310;307;275;220;104;19;30;52;48;43;43301,13072;41,5956;-1,7001;12;68,16162934
Aragon;Zaragoza;50199;Osera de Ebro;0;0;0;0;0;0;1;203;;546;545;508;497;529;546;537;539;404;407;348;320;346;357;449;1329,697222;41,5344;-0,5806;25;28,26593342
Aragon;Zaragoza;50200;Paniza;0;0;0;0;0;0;1;1125;1673;1873;1857;1820;1654;1425;1375;1319;1330;1166;970;848;770;702;729;606;49093,86823;41,284;-1,2122;47;49,0638961
Aragon;Zaragoza;50201;Paracuellos de Jiloca;0;0;0;0;0;0;1;525;786;772;737;712;894;1078;1172;1256;1183;1069;886;620;559;494;591;581;20653,3688;41,3151;-1,6421;32;73,36299421
Aragon;Zaragoza;50202;Paracuellos de la Ribera;0;0;0;0;0;0;1;612;921;921;910;908;941;984;1015;967;931;800;624;463;351;255;176;131;36255,97473;41,4231;-1,5629;15;61,93500639
Aragon;Zaragoza;50203;Pastriz;0;0;0;0;0;0;1;563;563;590;691;707;796;820;857;784;821;929;837;775;752;1083;1381;1298;1018,926164;41,6189;-0,7843;17;8,928606365
Aragon;Zaragoza;50204;Pedrola;0;0;0;0;0;0;1;1770;2413;2245;2242;2269;2507;2632;2668;2850;2702;2677;2442;2143;2460;2812;3753;3564;7660,429509;41,7874;-1,2142;114;31,42957118
Aragon;Zaragoza;50205;Las Pedrosas;0;0;0;0;0;0;1;166;408;405;373;390;427;462;443;359;337;251;174;121;114;103;119;96;30816,83308;42,0377;-0,8765;18;43,11852378
Aragon;Zaragoza;50206;Perdiguera;0;0;0;0;0;0;1;278;685;707;656;725;807;874;796;726;783;680;595;548;480;519;642;568;20295,34625;41,7544;-0,6298;110;24,03718452
Aragon;Zaragoza;50207;Piedratajada;0;0;0;0;0;0;1;201;480;494;421;454;556;595;685;849;722;656;533;315;231;151;133;93;28778,57878;42,1202;-0,8065;23;52,66562732
Aragon;Zaragoza;50208;Pina de Ebro;0;0;0;0;0;0;1;1995;2828;2569;2479;2409;2473;2549;2434;2092;2309;2270;2360;2168;2188;2233;2641;2377;9558,262005;41,489;-0,526;309;34,70245771
Aragon;Zaragoza;50209;Pinseque;0;0;0;0;0;0;1;255;796;805;746;750;837;1024;1169;1126;1221;1356;1230;1178;1363;1819;3615;4172;4952,402971;41,7378;-1,1014;16;20,57177438
Aragon;Zaragoza;50211;Plasencia de Jalón;0;0;0;0;0;0;1;517;891;865;826;875;956;898;901;832;841;728;600;430;385;370;386;307;13731,7971;41,6811;-1,2297;35;28,98165092
Aragon;Zaragoza;50212;Pleitas;0;0;0;0;0;0;1;39;164;161;148;154;185;201;178;198;184;164;109;88;81;61;52;33;8622,272904;41,7113;-1,2028;2;27,39350351
Aragon;Zaragoza;50213;Plenas;0;0;0;0;0;0;1;390;595;654;666;681;735;740;768;737;647;469;353;222;185;159;130;100;50699,0809;41,1121;-0,9641;38;60,18617079
Aragon;Zaragoza;50214;Pomer;0;0;0;0;0;0;1;81;448;419;457;474;469;482;484;383;396;342;80;40;25;35;35;25;43113,30259;41,6378;-1,8408;33;79,56930783
Aragon;Zaragoza;50215;Pozuel de Ariza;0;0;0;0;0;0;1;90;251;245;284;287;319;343;402;400;342;290;169;57;32;16;22;17;33297,17665;41,3522;-2,1556;23;111,0073344
Aragon;Zaragoza;50216;Pozuelo de Aragón;0;0;0;0;0;0;1;415;681;811;649;710;655;767;641;737;687;559;507;444;374;337;326;265;14161,97688;41,7649;-1,4238;32;46,6519096
Aragon;Zaragoza;50217;Pradilla de Ebro;0;0;0;0;0;0;1;309;661;640;689;688;772;808;1070;1041;1021;1016;906;769;699;628;615;536;3795,940484;41,8604;-1,2632;25;39,24886451
Aragon;Zaragoza;50219;La Puebla de Alfindén;0;0;0;0;0;0;1;600;973;931;953;985;1057;1163;1262;1151;1226;1287;1252;1383;1463;2296;5553;6509;4708,156546;41,6316;-0,7509;17;11,1951819
Aragon;Zaragoza;50220;Puendeluna;0;0;0;0;0;0;1;122;256;212;222;228;264;273;307;331;267;227;118;60;65;58;62;49;25575,71953;42,1532;-0,7599;10;56,88234251
Aragon;Zaragoza;50221;Purujosa;0;0;0;0;0;0;1;105;457;539;461;463;543;564;480;442;448;264;118;11;35;47;43;27;40505,79867;41,6825;-1,7641;35;73,25230059
Aragon;Zaragoza;50222;Quinto;0;0;0;0;0;0;1;1373;2529;2447;2512;2521;2743;2818;2751;2154;2443;2572;2535;2367;2196;2064;2084;1936;3964,25835;41,4248;-0,4975;118;40,72091033
Aragon;Zaragoza;50223;Remolinos;0;0;0;0;0;0;1;534;907;990;963;1019;1208;1354;1438;1538;1761;1934;1674;1473;1281;1228;1158;1049;1813,732832;41,8373;-1,1754;19;31,94938451
Aragon;Zaragoza;50224;Retascón;0;0;0;0;0;0;1;128;156;166;183;180;242;341;308;363;321;229;138;98;80;81;69;66;34363,8423;41,1442;-1,3811;25;69,91106665
Aragon;Zaragoza;50225;Ricla;0;0;0;0;0;0;1;1395;2223;2285;2350;2503;2885;3023;2854;2896;2829;2716;2519;2294;2056;2306;3149;2908;35320,38055;41,5036;-1,4028;91;46,17237623
Aragon;Zaragoza;50227;Romanos;0;0;0;0;0;0;1;149;275;269;319;321;330;325;380;387;389;329;240;192;157;133;123;125;41814,61077;41,127;-1,276;20;66,75029345
Aragon;Zaragoza;50228;Rueda de Jalón;0;0;0;0;0;0;1;414;856;925;851;896;924;1015;1038;1016;931;803;534;447;369;359;346;313;19331,04661;41,6331;-1,2747;107;32,57876254
Aragon;Zaragoza;50229;Ruesca;0;0;0;0;0;0;1;305;216;230;182;163;204;225;233;193;187;184;153;114;87;86;73;75;31602,63636;41,2825;-1,4817;12;64,46111788
Aragon;Zaragoza;50230;Sádaba;0;1;0;0;1;0;1;1057;1999;1947;1799;1812;1983;2535;2748;2820;2686;2971;2470;2034;1881;1722;1562;1292;14791,20857;42,2821;-1,2718;130;77,27324513
Aragon;Zaragoza;50231;Salillas de Jalón;0;0;0;0;0;0;1;343;746;672;562;583;598;775;784;853;827;690;591;495;406;352;364;345;28413,75355;41,567;-1,3243;3;37,8053619
Aragon;Zaragoza;50232;Salvatierra de Esca;0;0;0;0;0;0;1;733;994;1096;978;985;891;929;957;928;804;698;504;377;324;269;215;209;5332,607996;42,668;-1,0038;81;113,6333293
Aragon;Zaragoza;50233;Samper del Salz;0;0;0;0;0;0;1;300;381;371;399;404;439;408;419;347;329;239;121;92;107;147;125;100;36052,65168;41,2347;-0,8246;11;46,44219833
Aragon;Zaragoza;50234;San Martín de la Virgen de Moncayo;0;0;0;0;0;0;1;228;431;435;386;385;374;400;392;421;420;405;371;332;314;296;299;274;28234,27947;41,8383;-1,792;5;78,24042383
Aragon;Zaragoza;50235;San Mateo de Gállego;0;0;0;0;0;0;1;449;750;852;851;960;1165;1361;1516;1598;1814;1793;1759;1847;1845;2212;3151;3407;21779,21457;41,8314;-0,7662;72;22,38818989
Aragon;Zaragoza;50236;Santa Cruz de Grío;0;0;0;0;0;0;1;464;;914;883;911;929;979;1004;917;877;871;720;520;280;238;212;152;39626,75384;41,37;-1,4308;20;55,20318747
Aragon;Zaragoza;50237;Santa Cruz de Moncayo;0;0;0;0;0;0;1;214;315;316;324;318;253;268;281;275;251;216;168;112;102;120;134;134;22509,85742;41,8824;-1,7573;4;76,95612629
Aragon;Zaragoza;50238;Santa Eulalia de Gállego;0;0;0;0;0;0;1;414;839;1012;881;924;936;907;851;737;517;305;229;155;126;131;126;102;13818,49857;42,2861;-0,7611;30;71,45043786
Aragon;Zaragoza;50239;Santed;0;0;0;0;0;0;1;150;313;285;290;290;323;336;334;307;310;316;184;117;84;72;64;64;25060,55726;41,0328;-1,5068;18;86,13859444
Aragon;Zaragoza;50240;Sástago;0;0;0;0;0;0;1;1461;3073;2977;2774;2987;3087;3059;3047;2865;2658;2444;1991;1803;1674;1389;1266;1114;6020,251147;41,3234;-0,3456;301;57,66793916
Aragon;Zaragoza;50241;Sabiñán;0;0;0;0;0;0;1;975;1644;1629;1708;1759;1648;1765;1799;1716;1628;1616;1427;1253;1056;921;770;687;38689,08368;41,4486;-1,5609;16;60,67268903
Aragon;Zaragoza;50242;Sediles;0;0;0;0;0;0;1;115;334;323;304;311;294;311;338;349;335;241;209;141;105;102;104;109;32604,35746;41,3464;-1,5302;12;63,57848096
Aragon;Zaragoza;50243;Sestrica;0;0;0;0;0;0;1;825;962;968;924;1015;1049;1017;970;1003;816;682;677;606;559;475;397;337;39797,91367;41,487;-1,5949;41;61,91133433
Aragon;Zaragoza;50244;Sierra de Luna;0;0;0;0;0;0;1;254;503;622;638;651;708;739;800;847;724;594;464;385;332;243;284;284;30270,29148;42,049;-0,9098;43;44,41635923
Aragon;Zaragoza;50245;Sigüés;0;0;0;0;0;0;1;338;647;618;611;662;620;696;713;712;611;499;380;254;196;176;123;79;10772,04146;42,6303;-1,0125;102;109,5209148
Aragon;Zaragoza;50246;Sisamón;0;0;0;0;0;0;1;300;480;447;480;457;520;643;663;718;673;520;282;155;106;69;40;33;18923,04671;41,1708;-2,0043;42;107,5958952
Aragon;Zaragoza;50247;Sobradiel;1;1;1;0;0;0;1;228;415;398;422;421;469;600;698;531;655;684;609;582;598;708;1013;1152;351,2862614;41,7389;-1,0369;12;16,13247291
Aragon;Zaragoza;50248;Sos del Rey Católico;0;1;0;1;0;0;1;2475;3708;3644;3535;3596;3696;3732;3710;3382;3068;2199;1345;1070;940;738;650;574;10690,00543;42,4973;-1,2157;217;98,13239004
Aragon;Zaragoza;50249;Tabuenca;0;0;0;0;0;0;1;795;1279;1433;1395;1379;1292;1353;1258;1232;1257;1001;831;621;547;460;384;320;27070,82286;41,6953;-1,5435;86;55,06628251
Aragon;Zaragoza;50250;Talamantes;0;0;0;0;0;0;1;360;581;490;481;471;590;529;489;479;412;291;175;81;64;59;57;64;32171,08159;41,7303;-1,6782;47;66,59971684
Aragon;Zaragoza;50251;Tarazona;0;0;0;0;0;0;1;6413;8183;8427;8286;8583;8538;8335;9510;11031;11988;12020;11486;10993;10557;10580;10959;10498;19789,28323;41,9044;-1,7225;244;75,11737662
Aragon;Zaragoza;50252;Tauste;0;1;0;1;0;0;1;2631;4186;4125;4260;4530;4787;5762;6488;6344;6565;6667;7196;7240;7035;7043;7343;6754;9773,13478;41,9203;-1,2547;405;43,0311937
Aragon;Zaragoza;50253;Terrer;0;0;0;0;0;0;1;450;1013;972;965;975;977;1393;1867;1909;1742;1624;1402;923;726;601;474;522;20796,51952;41,3267;-1,7122;34;77,84207953
Aragon;Zaragoza;50254;Tierga;0;0;0;0;0;0;1;274;663;716;682;682;802;1058;1082;969;789;674;420;329;292;244;198;190;36564,56718;41,6065;-1,6061;66;60,27073205
Aragon;Zaragoza;50255;Tobed;0;0;0;0;0;0;1;525;1143;1069;935;1002;975;964;942;975;843;723;513;393;303;251;231;225;39913,04759;41,3384;-1,4001;38;55,2555443
Aragon;Zaragoza;50256;Torralba de los Frailes;0;0;0;0;0;0;1;245;439;414;497;530;543;624;678;715;711;575;259;151;131;96;90;75;15655,76321;41,0367;-1,661;59;94,15070008
Aragon;Zaragoza;50257;Torralba de Ribota;0;0;0;0;0;0;1;340;596;642;599;654;637;594;610;613;573;467;400;296;251;190;207;163;32046,06295;41,4167;-1,6858;33;71,65939005
Aragon;Zaragoza;50258;Torralbilla;0;0;0;0;0;0;1;184;403;377;393;393;392;416;452;406;437;358;172;99;80;78;56;60;38392,12527;41,21;-1,3381;26;61,89665387
Aragon;Zaragoza;50259;Torrehermosa;0;0;0;0;0;0;1;225;339;285;277;258;316;365;411;437;342;251;190;151;131;113;81;65;30293,13711;41,2384;-2,1275;21;113,3487075
Aragon;Zaragoza;50260;Torrelapaja;0;0;0;0;0;0;1;188;302;271;280;310;331;348;356;405;383;299;184;92;58;42;41;35;34789,92141;41,5819;-1,95;16;88,99456213
Aragon;Zaragoza;50261;Torrellas;0;0;0;0;0;0;1;639;922;831;886;860;856;1029;982;1020;966;746;564;422;347;313;281;241;22179,04865;41,895;-1,7692;3;78,34930313
Aragon;Zaragoza;50262;Torres de Berrellén;0;0;0;0;0;0;1;498;1056;1081;1120;1136;1291;1602;1738;1739;1697;1808;1699;1528;1436;1374;1515;1458;2035,276934;41,7573;-1,0645;54;19,19844463
Aragon;Zaragoza;50263;Torrijo de la Cañada;0;0;0;0;0;0;1;1275;1863;2034;1938;2007;1988;1772;1833;1711;1586;1311;963;616;488;343;278;201;36975,53065;41,4728;-1,8736;75;84,71549146
Aragon;Zaragoza;50264;Tosos;0;0;0;0;0;0;1;345;869;928;801;841;829;940;990;912;908;628;487;327;258;192;228;176;41482,13968;41,3161;-1,0708;69;40,27839941
Aragon;Zaragoza;50265;Trasmoz;0;0;0;0;0;0;1;210;332;328;340;341;312;319;330;327;305;241;167;105;80;61;75;82;26278,97248;41,8264;-1,7236;18;72,4225246
Aragon;Zaragoza;50266;Trasobares;0;0;0;0;0;0;1;839;662;520;493;531;697;723;1017;948;998;801;514;363;297;212;140;128;35040,70091;41,6439;-1,6408;70;62,94477552
Aragon;Zaragoza;50267;Uncastillo;0;0;0;0;0;0;1;1905;2571;2562;2814;2758;3094;3439;3832;3629;3120;2729;1506;999;961;883;732;634;21772,05544;42,3605;-1,131;231;81,61151082
Aragon;Zaragoza;50268;Undués de Lerda;0;0;0;0;0;0;1;464;617;535;474;485;510;502;453;380;272;213;98;51;47;48;76;56;4953,927884;42,5655;-1,1692;43;104,4924743
Aragon;Zaragoza;50269;Urrea de Jalón;0;0;0;0;0;0;1;490;759;808;760;801;918;939;967;923;938;857;623;428;381;325;399;444;16058,26503;41,6683;-1,235;26;29,285752
Aragon;Zaragoza;50270;Urriés;0;0;0;0;0;0;1;373;478;486;489;507;451;512;478;419;358;280;143;101;78;75;40;49;9979,269158;42,5192;-1,129;37;98,75920028
Aragon;Zaragoza;50271;Used;0;0;0;0;0;0;1;863;1366;1374;1453;1432;1476;1539;1509;1508;1391;1045;677;534;453;364;308;274;19978,60717;41,0561;-1,5611;85;86,95611697
Aragon;Zaragoza;50272;Utebo;0;0;0;0;0;0;1;585;1106;1142;1202;1382;1792;2207;2286;2423;2652;3289;4121;5673;7671;11896;18180;18809;1998,739424;41,7141;-0,9944;18;11,65280224
Aragon;Zaragoza;50273;Valdehorna;0;0;0;0;0;0;1;105;182;204;236;236;194;195;212;208;213;179;165;108;82;61;34;29;31317,28686;41,0726;-1,4229;8;78,4228636
Aragon;Zaragoza;50274;Val de San Martín;0;0;0;0;0;0;1;173;333;365;350;345;367;345;334;352;369;271;118;83;70;84;77;60;29204,33218;41,0573;-1,4466;26;80,95173906
Aragon;Zaragoza;50275;Valmadrid;0;0;0;0;0;0;1;240;193;187;168;202;245;237;232;219;348;280;127;89;77;74;118;97;18004,80899;41,4434;-0,8845;51;22,97283781
Aragon;Zaragoza;50276;Valpalmas;0;0;0;0;0;0;1;238;431;446;381;415;436;501;521;564;514;466;334;276;234;176;162;134;27368,72236;42,1582;-0,8548;40;56,55386371
Aragon;Zaragoza;50277;Valtorres;0;0;0;0;0;0;1;150;194;260;277;293;334;362;421;442;512;431;275;173;126;88;102;63;17240,11968;41,2987;-1,7407;3;81,41331713
Aragon;Zaragoza;50278;Velilla de Ebro;0;0;0;0;0;0;1;881;1193;1106;1041;1027;1171;1095;990;983;793;652;482;341;290;261;242;203;4317,176779;41,3736;-0,4372;60;48,2109745
Aragon;Zaragoza;50279;Velilla de Jiloca;0;0;0;0;0;0;1;150;447;456;452;486;579;645;609;627;591;400;292;209;153;118;94;79;21505,74567;41,2746;-1,604;10;73,13308957
Aragon;Zaragoza;50280;Vera de Moncayo;0;0;0;0;0;0;1;450;1103;1218;1291;1329;1083;968;1171;1000;1346;1052;775;624;498;448;403;314;23353,90795;41,8249;-1,6875;28;69,4985682
Aragon;Zaragoza;50281;Vierlas;0;0;0;0;0;0;1;174;216;208;215;230;244;241;249;254;249;206;167;138;102;103;97;83;14368,37312;41,9267;-1,6802;3;72,88189241
Aragon;Zaragoza;50282;Vileña;0;0;0;0;0;0;1;225;370;421;390;401;447;388;413;421;504;386;245;162;117;92;117;71;41949,70865;42,6219;-3,3233;6;228,3719499
Aragon;Zaragoza;50283;Villadoz;0;0;0;0;0;0;1;154;471;495;486;495;557;586;627;633;638;279;194;135;95;85;86;89;43004,42393;41,1626;-1,2872;17;63,80997145
Aragon;Zaragoza;50284;Villafeliche;0;0;0;0;0;0;1;649;1363;1541;1528;1374;1336;1182;1146;1098;857;734;530;349;259;241;199;146;24601,4906;41,1958;-1,5105;23;72,69743754
Aragon;Zaragoza;50285;Villafranca de Ebro;0;0;0;0;0;0;1;327;684;705;663;663;665;683;699;808;765;726;816;725;670;677;835;845;3383,0919;41,5745;-0,6503;64;21,11551096
Aragon;Zaragoza;50286;Villalba de Perejil;0;0;0;0;0;0;1;75;267;253;274;266;272;251;263;272;236;191;128;106;104;115;109;100;28318,59948;41,3276;-1,5489;13;66,02340359
Aragon;Zaragoza;50287;Villalengua;0;0;0;0;0;0;1;840;1246;1375;1378;1384;1280;1236;1206;1218;1124;1009;750;612;500;414;389;291;31562,79546;41,4353;-1,8403;40;83,14330417
Aragon;Zaragoza;50288;Villanueva de Gállego;0;0;0;0;0;0;1;536;1180;1403;1295;1281;1371;1778;2110;2094;2138;2157;2294;2360;2483;3426;4604;4727;11326,21125;41,7683;-0,8264;76;13,97333744
Aragon;Zaragoza;50289;Villanueva de Jiloca;0;0;0;0;0;0;1;225;462;510;531;545;438;515;516;529;487;358;242;173;115;91;64;57;33996,57414;41,0753;-1,3925;7;76,74387997
Aragon;Zaragoza;50290;Villanueva de Huerva;0;0;0;0;0;0;1;600;746;795;867;922;1124;1346;1270;1215;1289;1079;993;817;678;588;563;414;32834,31037;41,3544;-1,0358;78;35,24002671
Aragon;Zaragoza;50291;Villar de los Navarros;0;0;0;0;0;0;1;900;976;881;934;984;1175;1187;1291;1101;1084;894;553;314;199;139;116;130;50482,34024;41,1587;-1,043;50;56,22634725
Aragon;Zaragoza;50292;Villarreal de Huerva;0;0;0;0;0;0;1;218;474;389;428;469;458;463;523;573;561;415;270;215;214;178;221;266;44510,29635;41,1902;-1,2895;27;61,32760891
Aragon;Zaragoza;50293;Villarroya de la Sierra;0;0;0;0;0;0;1;1350;2027;2274;2339;2405;2435;2274;2193;2116;1954;1659;1360;1000;816;660;555;446;38244,01058;41,4636;-1,7837;92;77,72819414
Aragon;Zaragoza;50294;Villarroya del Campo;0;0;0;0;0;0;1;105;;;;;;;;;;280;186;109;76;74;78;89;38576,80517;41,1432;-1,3256;17;67,35367958
Aragon;Zaragoza;50295;Vistabella;0;0;0;0;0;0;1;308;596;551;494;495;621;545;547;505;485;344;203;67;34;36;51;51;52769,79322;41,2183;-1,1544;22;53,05392162
Aragon;Zaragoza;50297;Zaragoza;0;0;0;0;0;0;1;30000;86126;94538;97433;98125;109635;140426;162121;205094;244015;303975;469366;571855;594394;614905;678115;681430;909,1173276;41,65;-0,8833;974;0
Aragon;Zaragoza;50298;Zuera;0;1;1;0;0;0;1;1350;1916;2342;2297;2471;2825;3598;3860;4420;4793;5340;5122;5168;5294;5640;7683;8612;23684,47676;41,8692;-0,7881;332;25,61957325
Asturias;Asturias;33001;Allande;0;0;0;0;0;0;1;5879;8386;8479;9195;9171;9526;8938;8834;8062;8822;8117;5027;3692;2837;2395;1946;1622;20421,85484;43,2722;-6,6089;342;62,1874683
Asturias;Asturias;33002;Aller;0;0;0;0;0;0;1;7944;9721;11867;11843;12938;16143;18859;24928;25001;25888;29449;23258;20005;17538;14639;12111;10358;2876,638764;43,1058;-5,5805;376;35,94925882
Asturias;Asturias;33003;Amieva;0;0;0;0;0;0;1;2119;2553;2786;2556;2678;2797;2772;2755;2703;2503;2448;1691;1249;1001;867;801;622;4824,432692;43,245;-5,0731;114;64,22806451
Asturias;Asturias;33004;Avilés;0;0;0;0;0;0;1;8354;9385;10145;11749;12674;13390;14331;16213;18766;21340;48620;82433;87996;85351;83185;82938;76951;12657,07455;43,5561;-5,9222;27;22,29794355
Asturias;Asturias;33005;Belmonte de Miranda;0;0;0;0;0;0;1;7188;7837;7588;8575;7232;7933;8046;7923;8068;7110;5888;5150;3887;2828;2159;1723;1437;7144,833742;43,2723;-6,261;208;34,70409073
Asturias;Asturias;33006;Bimenes;0;0;0;0;0;0;1;2318;2771;2781;2819;2891;3219;3816;4241;4378;4397;4549;3586;3304;2550;2038;1872;1694;6106,874057;43,3252;-5,5673;33;23,25870247
Asturias;Asturias;33007;Boal;0;0;0;0;0;0;1;5533;7208;6342;5725;5722;6862;7817;8164;7493;6778;6457;4685;3627;3004;2395;1811;1452;9661,368851;43,429;-6,8172;120;78,47398555
Asturias;Asturias;33008;Cabrales;0;0;0;0;0;0;1;2780;4005;4025;4590;4286;5482;5493;5617;5236;4502;4505;3016;2509;2543;2323;2161;1957;24801,64129;43,2717;-4,8299;238;83,16056276
Asturias;Asturias;33009;Cabranes;0;0;0;0;0;0;1;3097;4017;4082;4050;4088;4497;3982;3585;3931;3314;2965;2253;2075;1488;1155;1074;1112;9159,059751;43,4071;-5,4239;38;34,81325521
Asturias;Asturias;33010;Candamo;0;0;0;0;0;0;1;4792;5560;5341;5501;5261;5876;6098;5792;5087;4850;5080;4119;3523;2947;2523;2131;1963;437,1162505;43,4556;-6,0567;72;19,62525473
Asturias;Asturias;33011;Cangas del Narcea;0;0;0;0;0;0;1;17047;23202;23699;23162;23658;24025;24075;23007;22865;21719;21115;20185;20037;19225;16511;14088;11966;18736,95435;43,1762;-6,5489;824;60,23497465
Asturias;Asturias;33012;Cangas de Onís;0;0;0;0;0;0;1;6371;9507;10757;8460;8559;9908;10838;10744;10837;11307;10070;7065;6525;6404;6068;6696;6213;6128,743947;43,3145;-5,0666;213;63,60451912
Asturias;Asturias;33013;Caravia;0;0;0;0;0;0;1;720;998;874;910;925;1069;989;1274;1154;1132;1096;998;729;603;577;522;508;7101,332947;43,4586;-5,1894;13;54,43999642
Asturias;Asturias;33014;Carreño;0;0;0;0;0;0;1;4982;6336;7098;7892;7487;9153;9401;10478;10631;10086;11213;11533;11599;11062;10564;10932;10283;4974,711771;43,5516;-5,7894;67;21,59366337
Asturias;Asturias;33015;Caso;0;0;0;0;0;0;1;3672;5812;5673;5840;5674;5901;6072;6075;5843;5036;4117;3259;2549;2104;1962;1791;1451;13554,80346;43,1772;-5,3334;308;46,64601241
Asturias;Asturias;33016;Castrillón;0;0;0;0;0;0;1;6315;5826;6265;6417;6479;7178;7736;7549;7852;8088;11861;13450;20425;21235;22501;22938;22297;6685,697886;43,5459;-5,9925;55;23,39889847
Asturias;Asturias;33017;Castropol;0;0;0;0;0;0;1;17836;8467;7956;7827;7791;7499;7584;8012;6795;6861;6387;5243;5262;5012;4222;3713;3334;5767,943729;43,5277;-7,0301;126;97,00312722
Asturias;Asturias;33018;Coaña;0;0;0;0;0;0;1;4327;5117;4604;4442;4410;4894;5301;5430;5610;6260;5875;6129;4340;4021;3651;3455;3312;2169,281084;43,5145;-6,751;66;74,66223827
Asturias;Asturias;33019;Colunga;0;0;0;0;0;0;1;6587;8124;8074;7960;7792;8126;9376;9386;8415;7800;7242;6150;5339;5100;4282;3629;3239;9452,958934;43,4862;-5,2704;98;48,80675356
Asturias;Asturias;33020;Corvera de Asturias;0;0;0;0;0;0;1;4212;3895;4045;3879;4045;4366;4263;4621;4397;4214;9851;12699;18728;17167;15885;16199;15568;10224,28959;43,5178;-5,8878;46;17,53583539
Asturias;Asturias;33021;Cudillero;0;0;0;0;0;0;1;8466;10113;10787;9436;10160;11042;12051;11227;11122;10666;9713;10632;7525;6657;6094;5649;4993;10852,08441;43,5633;-6,1458;101;32,67336857
Asturias;Asturias;33022;Degaña;0;0;0;0;0;0;1;;1874;1939;1978;1959;1984;1859;1921;1812;1691;1934;1751;1843;1696;1385;1175;852;13606,90526;42,9407;-6,5712;87;74,97029928
Asturias;Asturias;33023;El Franco;0;0;0;0;0;0;1;3952;5945;4780;4966;4995;5859;6034;6577;6036;5742;5598;4921;4496;4268;4123;3921;3776;61227,88964;43,5093;-6,8341;78;81,0959212
Asturias;Asturias;33024;Gijón;0;0;0;0;0;0;1;16558;30746;35144;43144;46813;55088;57857;78173;101515;108546;122357;184698;256433;259067;266419;276969;269311;5088,021361;43,5293;-5,6773;184;23,21651228
Asturias;Asturias;33025;Gozón;0;0;0;0;0;0;1;5949;7862;8289;6010;7030;9721;9969;9933;10472;10328;12480;12863;12693;11570;11074;10732;10399;11382,27521;43,6062;-5,8473;82;27,10190902
Asturias;Asturias;33026;Grado;0;0;0;0;0;0;1;16026;20604;16669;16773;17449;19117;19878;19093;18014;18999;16383;14096;13204;12045;11454;10765;9656;6764,577769;43,3894;-6,0687;222;17,90537386
Asturias;Asturias;33027;Grandas de Salime;0;0;0;0;0;0;1;2478;3490;3626;3626;3594;3994;3461;4151;3590;3824;3430;2678;1820;1479;1271;994;789;33073,01782;43,2177;-6,8757;113;84,54497021
Asturias;Asturias;33028;Ibias;0;0;0;0;0;0;1;8031;6618;6808;7255;7287;7700;8161;8672;6765;5866;5803;4232;3081;2502;2082;1635;1184;32013,94488;43,0003;-6,8219;333;88,48185775
Asturias;Asturias;33029;Illano;0;0;0;0;0;0;1;2263;1734;1861;1767;1681;1634;1618;1688;1683;1665;2189;1631;1020;779;618;444;320;17710,05175;43,3334;-6,8643;103;82,05721012
Asturias;Asturias;33030;Illas;0;0;0;0;0;0;1;2666;2135;1942;1997;2014;2088;1831;1772;2099;1634;1853;1858;1513;1299;1108;1037;1045;9041,366311;43,4959;-5,9681;26;17,62483406
